2017,SSIB,I,60701,,31904,,00000,SSIB00/I/60701/31904/0000/00000,Sí,331966
2017,SSIB,I,60701,,31908,,00000,SSIB00/I/60701/31908/0000/00000,Sí,100
2017,SSIB,I,60701,,39999,,00000,SSIB00/I/60701/39999/0000/00000,Sí,2000
2017,SSIB,I,60701,,55000,,00000,SSIB00/I/60701/55000/0000/00000,Sí,100
2017,SSIB,I,60701,,55001,,00000,SSIB00/I/60701/55001/0000/00000,Sí,4500
2017,SSIB,I,60801,,31901,,00000,SSIB00/I/60801/31901/0000/00000,Sí,129614
2017,SSIB,I,60801,,31902,,00000,SSIB00/I/60801/31902/0000/00000,Sí,150000
2017,SSIB,I,60801,,31903,,00000,SSIB00/I/60801/31903/0000/00000,Sí,204400
2017,SSIB,I,60801,,31904,,00000,SSIB00/I/60801/31904/0000/00000,Sí,280000
2017,SSIB,I,60801,,31908,,00000,SSIB00/I/60801/31908/0000/00000,Sí,100
2017,SSIB,I,60801,,39996,,00000,SSIB00/I/60801/39996/0000/00000,Sí,300
2017,SSIB,I,60801,,39999,,00000,SSIB00/I/60801/39999/0000/00000,Sí,100
2017,SSIB,I,60801,,55001,,00000,SSIB00/I/60801/55001/0000/00000,Sí,16000
2017,SSIB,I,60901,,31901,,00000,SSIB00/I/60901/31901/0000/00000,Sí,1276322
2017,SSIB,I,60901,,31902,,00000,SSIB00/I/60901/31902/0000/00000,Sí,315000
2017,SSIB,I,60901,,31903,,00000,SSIB00/I/60901/31903/0000/00000,Sí,140000
2017,SSIB,I,60901,,31904,,00000,SSIB00/I/60901/31904/0000/00000,Sí,530000
2017,SSIB,I,60901,,31908,,00000,SSIB00/I/60901/31908/0000/00000,Sí,100
2017,SSIB,I,60901,,31910,,00000,SSIB00/I/60901/31910/0000/00000,Sí,100
2017,SSIB,I,60901,,39999,,00000,SSIB00/I/60901/39999/0000/00000,Sí,100
2017,SSIB,I,60901,,55001,,00000,SSIB00/I/60901/55001/0000/00000,Sí,100
